"ProbeFileID","TaskID","ProbeFileName","ProbeMaskFileName","DonorFileID","DonorFileName","DonorMaskFileName","IsTarget","ProbePostProcessed","DonorPostProcessed","ManipulationQuality","IsManipulationTypeRemoval","IsManipulationTypeSplice","IsManipulationTypeCopyClone","Collection","BaseFileName","Lighting","IsControl","CorrespondingControlFileName","SemanticConsistency","ProbeWidth","ProbeHeight","ConfidenceScore","ProbeOutputMaskFileName","NMM","MCC","HAM","WL1","HL1","ColMaskFileName"
"NC2016_2398","Manipulation","probe/NC2016_2398.jpg","reference/manipulation/mask/NC2016_6779.png","","","","Y","none","","complex","Y","N","N","Nimble-WEB","world/NC2016_8176.jpg","","N","","consistent",4320,3240,0.843349,"mask/NC2016_2398.png",-1,-0.17915,0.39178,0.28827,0.24871,"maskoutputs/NC2016_2398_colored.jpg"
"NC2016_2403","Manipulation","probe/NC2016_2403.jpg","reference/manipulation/mask/NC2016_9249.png","","","","Y","rescale","","complex","N","Y","N","Nimble-WEB","world/NC2016_4730.jpg","","N","","inconsistent",1024,768,0.498845,"mask/NC2016_2403.png",-1,-0.73478,0.07145,0.89797,0.89095,"maskoutputs/NC2016_2403_colored.jpg"
"NC2016_2438","Manipulation","probe/NC2016_2438.jpg","reference/manipulation/mask/NC2016_0694.png","","","","Y","rescale","","simple","Y","N","N","Nimble-SCI","world/NC2016_1967.jpg","","N","probe/NC2016_6731.jpg","",3888,2592,0.505762,"mask/NC2016_2438.png",-1,-0.68018,0.11371,0.82014,0.80872,"maskoutputs/NC2016_2438_colored.jpg"
"NC2016_2441","Manipulation","probe/NC2016_2441.jpg","reference/manipulation/mask/NC2016_4306.png","","","","Y","rescale","","simple","N","N","Y","Nimble-WEB","world/NC2016_0871.jpg","","N","","inconsistent",2000,3008,0.5,"mask/NC2016_2441.png",-1,-0.0108,0.01117,0.91391,0.9136,"maskoutputs/NC2016_2441_colored.jpg"
"NC2016_2444","Manipulation","probe/NC2016_2444.jpg","reference/manipulation/mask/NC2016_0054.png","","","","Y","none","","simple","N","Y","N","Nimble-WEB","world/NC2016_2999.jpg","","N","","consistent",2816,2112,0.5,"mask/NC2016_2444.png",-1,0.00596,0.7841,0.78616,0.7643,"maskoutputs/NC2016_2444_colored.jpg"
"NC2016_2456","Manipulation","probe/NC2016_2456.jpg","reference/manipulation/mask/NC2016_7870.png","","","","Y","none","","complex","Y","N","N","Nimble-WEB","world/NC2016_4592.jpg","","N","","inconsistent",4000,3000,0.94611,"mask/NC2016_2456.png",-1,-0.08461,0.04157,0.31816,0.31397,"maskoutputs/NC2016_2456_colored.jpg"
"NC2016_2459","Manipulation","probe/NC2016_2459.jpg","reference/manipulation/mask/NC2016_9611.png","","","","Y","none","","complex","Y","N","N","Nimble-WEB","world/NC2016_3668.jpg","","N","","inconsistent",2736,2736,0.998424,"mask/NC2016_2459.png",-1,0.05476,0.02816,0.19457,0.19152,"maskoutputs/NC2016_2459_colored.jpg"
"NC2016_2487","Manipulation","probe/NC2016_2487.jpg","reference/manipulation/mask/NC2016_4072.png","","","","Y","rescale","","simple","Y","N","N","Nimble-SCI","world/NC2016_5174.jpg","","N","probe/NC2016_0136.jpg","",5616,3744,0.552977,"mask/NC2016_2487.png",-1,-0.48669,0.08814,0.79183,0.78299,"maskoutputs/NC2016_2487_colored.jpg"
"NC2016_2492","Manipulation","probe/NC2016_2492.jpg","reference/manipulation/mask/NC2016_5863.png","","","","Y","rescale","","complex","Y","N","N","Nimble-WEB","world/NC2016_6347.jpg","","N","","inconsistent",5184,3456,0.505536,"mask/NC2016_2492.png",-1,-0.16676,0.00719,0.85041,0.84969,"maskoutputs/NC2016_2492_colored.jpg"
"NC2016_2512","Manipulation","probe/NC2016_2512.jpg","reference/manipulation/mask/NC2016_2954.png","","","","Y","none","","simple","N","Y","N","Nimble-SCI","world/NC2016_1091.jpg","different","N","probe/NC2016_0820.jpg","",5616,3744,0.5,"mask/NC2016_2512.png",-1,0.00179,0.91895,0.91985,0.91173,"maskoutputs/NC2016_2512_colored.jpg"
"NC2016_2550","Manipulation","probe/NC2016_2550.jpg","reference/manipulation/mask/NC2016_8545.png","","","","Y","rescale","","simple","N","Y","N","Nimble-SCI","world/NC2016_9453.jpg","different","N","probe/NC2016_0324.jpg","",5616,3744,0.51324,"mask/NC2016_2550.png",-1,-0.57517,0.06055,0.86198,0.85591,"maskoutputs/NC2016_2550_colored.jpg"
"NC2016_2564","Manipulation","probe/NC2016_2564.jpg","reference/manipulation/mask/NC2016_5998.png","","","","Y","none","","simple","N","Y","N","Nimble-WEB","world/NC2016_2054.jpg","","N","","consistent",3488,2616,0.5,"mask/NC2016_2564.png",-1,0.00209,0.94817,0.95103,0.94581,"maskoutputs/NC2016_2564_colored.jpg"
"NC2016_2571","Manipulation","probe/NC2016_2571.jpg","reference/manipulation/mask/NC2016_5531.png","","","","Y","none","","complex","Y","N","N","Nimble-WEB","world/NC2016_8994.jpg","","N","","inconsistent",640,480,0.708688,"mask/NC2016_2571.png",-1,-0.1103,0.32143,0.4457,0.41275,"maskoutputs/NC2016_2571_colored.jpg"
"NC2016_2606","Manipulation","probe/NC2016_2606.jpg","reference/manipulation/mask/NC2016_6498.png","","","","Y","none","","complex","N","Y","N","Nimble-WEB","world/NC2016_2054.jpg","","N","","consistent",3488,2616,0.5,"mask/NC2016_2606.png",-1,0.00208,0.94867,0.95167,0.9465,"maskoutputs/NC2016_2606_colored.jpg"
"NC2016_2618","Manipulation","probe/NC2016_2618.jpg","reference/manipulation/mask/NC2016_0462.png","","","","Y","none","","complex","Y","N","N","Nimble-WEB","world/NC2016_8176.jpg","","N","","inconsistent",4320,3240,0.541384,"mask/NC2016_2618.png",-1,-0.43004,0.04273,0.84825,0.84397,"maskoutputs/NC2016_2618_colored.jpg"
"NC2016_2621","Manipulation","probe/NC2016_2621.jpg","reference/manipulation/mask/NC2016_6420.png","","","","Y","none","","complex","Y","N","N","Nimble-WEB","world/NC2016_9567.jpg","","N","","consistent",640,480,0.740611,"mask/NC2016_2621.png",-1,0.03388,0.01074,0.12628,0.12514,"maskoutputs/NC2016_2621_colored.jpg"
"NC2016_2624","Manipulation","probe/NC2016_2624.jpg","reference/manipulation/mask/NC2016_9503.png","","","","Y","none","","complex","N","Y","N","Nimble-SCI","world/NC2016_3272.jpg","same","N","probe/NC2016_7105.jpg","",5616,3744,0.5,"mask/NC2016_2624.png",-1,0.00218,0.88436,0.88531,0.87371,"maskoutputs/NC2016_2624_colored.jpg"
"NC2016_2649","Manipulation","probe/NC2016_2649.jpg","reference/manipulation/mask/NC2016_0686.png","","","","Y","rescale","","simple","N","Y","N","Nimble-SCI","world/NC2016_0278.jpg","different","N","probe/NC2016_2619.jpg","",4032,3024,0.519401,"mask/NC2016_2649.png",-1,-0.40732,0.09712,0.72188,0.71212,"maskoutputs/NC2016_2649_colored.jpg"
"NC2016_2666","Manipulation","probe/NC2016_2666.jpg","reference/manipulation/mask/NC2016_6102.png","","","","Y","rescale","","complex","N","Y","N","Nimble-SCI","world/NC2016_4621.jpg","same","N","probe/NC2016_0324.jpg","",5616,3744,0.51334,"mask/NC2016_2666.png",-1,-0.58559,0.06426,0.85878,0.85234,"maskoutputs/NC2016_2666_colored.jpg"
"NC2016_2722","Manipulation","probe/NC2016_2722.jpg","reference/manipulation/mask/NC2016_5790.png","","","","Y","rescale","","complex","N","Y","N","Nimble-WEB","world/NC2016_1759.jpg","","N","","inconsistent",3648,2734,0.505028,"mask/NC2016_2722.png",-1,-0.27446,0.01811,0.86574,0.86392,"maskoutputs/NC2016_2722_colored.jpg"
"NC2016_2754","Manipulation","probe/NC2016_2754.jpg","reference/manipulation/mask/NC2016_2326.png","","","","Y","rescale","","simple","N","Y","N","Nimble-WEB","world/NC2016_3253.jpg","","N","","inconsistent",1600,1200,0.5,"mask/NC2016_2754.png",-1,-0.83983,0.46323,0.50642,0.45753,"maskoutputs/NC2016_2754_colored.jpg"
"NC2016_2772","Manipulation","probe/NC2016_2772.jpg","reference/manipulation/mask/NC2016_0660.png","","","","Y","none","","simple","Y","N","N","Nimble-WEB","world/NC2016_3625.jpg","","N","","inconsistent",2048,1536,0.559271,"mask/NC2016_2772.png",-1,-0.01404,0.01685,0.39984,0.39815,"maskoutputs/NC2016_2772_colored.jpg"
"NC2016_2785","Manipulation","probe/NC2016_2785.jpg","reference/manipulation/mask/NC2016_1253.png","","","","Y","rescale","","complex","N","N","Y","Nimble-WEB","world/NC2016_6438.jpg","","N","","consistent",2288,1712,0.508248,"mask/NC2016_2785.png",-1,-0.20355,0.01104,0.87207,0.87097,"maskoutputs/NC2016_2785_colored.jpg"
"NC2016_2802","Manipulation","probe/NC2016_2802.jpg","reference/manipulation/mask/NC2016_2404.png","","","","Y","rescale","","simple","Y","N","N","Nimble-SCI","world/NC2016_5196.jpg","","N","probe/NC2016_6785.jpg","",3888,2592,0.511693,"mask/NC2016_2802.png",-1,-0.35917,0.04911,0.80194,0.79702,"maskoutputs/NC2016_2802_colored.jpg"
"NC2016_2812","Manipulation","probe/NC2016_2812.jpg","reference/manipulation/mask/NC2016_6951.png","","","","Y","none","","complex","Y","N","N","Nimble-WEB","world/NC2016_3668.jpg","","N","","consistent",2736,2736,0.997801,"mask/NC2016_2812.png",-1,0.00048,0.02124,0.1852,0.18263,"maskoutputs/NC2016_2812_colored.jpg"
"NC2016_2835","Manipulation","probe/NC2016_2835.jpg","reference/manipulation/mask/NC2016_4237.png","","","","Y","rescale","","simple","N","Y","N","Nimble-WEB","world/NC2016_9766.jpg","","N","","inconsistent",2816,1880,0.525432,"mask/NC2016_2835.png",-1,-0.53297,0.04063,0.89413,0.89004,"maskoutputs/NC2016_2835_colored.jpg"
"NC2016_2858","Manipulation","probe/NC2016_2858.jpg","reference/manipulation/mask/NC2016_5549.png","","","","Y","rescale","","complex","Y","N","N","Nimble-WEB","world/NC2016_7065.jpg","","N","","consistent",1600,1200,0.5,"mask/NC2016_2858.png",-1,-0.76914,0.05805,0.91671,0.91086,"maskoutputs/NC2016_2858_colored.jpg"
"NC2016_2864","Manipulation","probe/NC2016_2864.jpg","reference/manipulation/mask/NC2016_6951.png","","","","Y","rescale","","complex","Y","N","N","Nimble-WEB","world/NC2016_2812.jpg","","N","","consistent",2736,2736,0.519758,"mask/NC2016_2864.png",-1,-0.31469,0.02545,0.8417,0.83914,"maskoutputs/NC2016_2864_colored.jpg"
"NC2016_2901","Manipulation","probe/NC2016_2901.jpg","reference/manipulation/mask/NC2016_1309.png","","","","Y","none","","simple","Y","N","N","Nimble-WEB","world/NC2016_6675.jpg","","N","","consistent",2592,1936,0.822295,"mask/NC2016_2901.png",-1,0.11418,0.03317,0.43943,0.43558,"maskoutputs/NC2016_2901_colored.jpg"
"NC2016_2907","Manipulation","probe/NC2016_2907.jpg","reference/manipulation/mask/NC2016_3368.png","","","","Y","none","","complex","N","Y","N","Nimble-SCI","world/NC2016_4264.jpg","same","N","probe/NC2016_7301.jpg","",2448,3264,0.995946,"mask/NC2016_2907.png",-1,0.12643,0.03161,0.16285,0.15966,"maskoutputs/NC2016_2907_colored.jpg"
"NC2016_2942","Manipulation","probe/NC2016_2942.jpg","reference/manipulation/mask/NC2016_6132.png","","","","Y","none","","complex","N","N","Y","Nimble-WEB","world/NC2016_6510.jpg","","N","","consistent",3504,2336,0.5,"mask/NC2016_2942.png",-1,0.00093,0.98987,0.99074,0.98973,"maskoutputs/NC2016_2942_colored.jpg"
"NC2016_3001","Manipulation","probe/NC2016_3001.jpg","reference/manipulation/mask/NC2016_8653.png","","","","Y","rescale","","simple","N","Y","N","Nimble-SCI","world/NC2016_3732.jpg","same","N","probe/NC2016_5000.jpg","",4032,3024,0.540527,"mask/NC2016_3001.png",-1,-0.10152,0.0988,0.5592,0.54927,"maskoutputs/NC2016_3001_colored.jpg"
"NC2016_3004","Manipulation","probe/NC2016_3004.jpg","reference/manipulation/mask/NC2016_3496.png","","","","Y","rescale","","complex","N","N","Y","Nimble-WEB","world/NC2016_3854.jpg","","N","","consistent",2592,1944,0.5,"mask/NC2016_3004.png",-1,-0.43219,0.2407,0.95639,0.95524,"maskoutputs/NC2016_3004_colored.jpg"
"NC2016_3010","Manipulation","probe/NC2016_3010.jpg","reference/manipulation/mask/NC2016_0054.png","","","","Y","rescale","","simple","N","Y","N","Nimble-WEB","world/NC2016_2444.jpg","","N","","consistent",2816,2112,0.497786,"mask/NC2016_3010.png",-1,-0.56601,0.2158,0.71244,0.69058,"maskoutputs/NC2016_3010_colored.jpg"
"NC2016_3042","Manipulation","probe/NC2016_3042.jpg","reference/manipulation/mask/NC2016_0982.png","","","","Y","none","","simple","N","Y","N","Nimble-WEB","world/NC2016_4120.jpg","","N","","inconsistent",3264,2448,0.5,"mask/NC2016_3042.png",-1,0.00212,0.9537,0.9554,0.95076,"maskoutputs/NC2016_3042_colored.jpg"
"NC2016_3059","Manipulation","probe/NC2016_3059.jpg","reference/manipulation/mask/NC2016_6783.png","","","","Y","rescale","","complex","N","Y","N","Nimble-SCI","world/NC2016_1764.jpg","different","N","probe/NC2016_0820.jpg","",5616,3744,0.606121,"mask/NC2016_3059.png",-1,-0.12354,0.08087,0.60111,0.593,"maskoutputs/NC2016_3059_colored.jpg"
"NC2016_3067","Manipulation","probe/NC2016_3067.jpg","reference/manipulation/mask/NC2016_2402.png","","","","Y","rescale","","complex","N","N","Y","Nimble-WEB","world/NC2016_6890.jpg","","N","","consistent",3872,2592,0.530457,"mask/NC2016_3067.png",-1,-0.1906,0.01692,0.78579,0.7841,"maskoutputs/NC2016_3067_colored.jpg"
"NC2016_3092","Manipulation","probe/NC2016_3092.jpg","reference/manipulation/mask/NC2016_6409.png","","","","Y","rescale","","complex","N","Y","N","Nimble-SCI","world/NC2016_0130.jpg","different","N","probe/NC2016_7301.jpg","",2448,3264,0.5,"mask/NC2016_3092.png",-1,0.0134,0.15731,0.95018,0.94935,"maskoutputs/NC2016_3092_colored.jpg"
"NC2016_3119","Manipulation","probe/NC2016_3119.jpg","reference/manipulation/mask/NC2016_1086.png","","","","Y","rescale","","simple","Y","N","N","Nimble-WEB","world/NC2016_7654.jpg","","N","","inconsistent",4080,2720,0.505357,"mask/NC2016_3119.png",-1,-0.07672,0.00104,0.9142,0.91409,"maskoutputs/NC2016_3119_colored.jpg"
"NC2016_3187","Manipulation","probe/NC2016_3187.jpg","reference/manipulation/mask/NC2016_5577.png","","","","Y","none","","simple","N","Y","N","Nimble-WEB","world/NC2016_7626.jpg","","N","","consistent",1024,768,0.5,"mask/NC2016_3187.png",-1,-0.0093,0.84737,0.85332,0.83773,"maskoutputs/NC2016_3187_colored.jpg"
"NC2016_3195","Manipulation","probe/NC2016_3195.jpg","reference/manipulation/mask/NC2016_5450.png","","","","Y","none","","simple","Y","N","N","Nimble-SCI","world/NC2016_1091.jpg","","N","probe/NC2016_8315.jpg","",5616,3744,0.5,"mask/NC2016_3195.png",-1,0.00142,0.94701,0.94774,0.94243,"maskoutputs/NC2016_3195_colored.jpg"
"NC2016_3204","Manipulation","probe/NC2016_3204.jpg","reference/manipulation/mask/NC2016_4386.png","","","","Y","rescale","","complex","N","Y","N","Nimble-WEB","world/NC2016_0481.jpg","","N","","consistent",3888,2592,0.5,"mask/NC2016_3204.png",-1,-0.70859,0.09817,0.8553,0.84533,"maskoutputs/NC2016_3204_colored.jpg"
"NC2016_3207","Manipulation","probe/NC2016_3207.jpg","reference/manipulation/mask/NC2016_3191.png","","","","Y","rescale","","complex","Y","N","N","Nimble-SCI","world/NC2016_9462.jpg","","N","probe/NC2016_4209.jpg","",5616,3744,0.5,"mask/NC2016_3207.png",-1,-0.4259,0.64432,0.93089,0.92665,"maskoutputs/NC2016_3207_colored.jpg"
"NC2016_3253","Manipulation","probe/NC2016_3253.jpg","reference/manipulation/mask/NC2016_2326.png","","","","Y","none","","simple","N","Y","N","Nimble-WEB","world/NC2016_2481.jpg","","N","","inconsistent",1600,1200,0.906591,"mask/NC2016_3253.png",-0.94707,-0.07092,0.47372,0.14511,0.09623,"maskoutputs/NC2016_3253_colored.jpg"
"NC2016_3304","Manipulation","probe/NC2016_3304.jpg","reference/manipulation/mask/NC2016_1328.png","","","","Y","none","","complex","N","Y","N","Nimble-SCI","world/NC2016_1091.jpg","same","N","probe/NC2016_0820.jpg","",5616,3744,0.5,"mask/NC2016_3304.png",-1,0.0018,0.91746,0.9184,0.91012,"maskoutputs/NC2016_3304_colored.jpg"
"NC2016_3312","Manipulation","probe/NC2016_3312.jpg","reference/manipulation/mask/NC2016_9503.png","","","","Y","rescale","","complex","N","Y","N","Nimble-SCI","world/NC2016_2624.jpg","same","N","probe/NC2016_7105.jpg","",5616,3744,0.574246,"mask/NC2016_3312.png",-1,-0.23442,0.11563,0.64079,0.62919,"maskoutputs/NC2016_3312_colored.jpg"
"NC2016_3335","Manipulation","probe/NC2016_3335.jpg","reference/manipulation/mask/NC2016_6424.png","","","","Y","none","","complex","N","Y","N","Nimble-SCI","world/NC2016_0159.jpg","same","N","probe/NC2016_0098.jpg","",4032,3024,0.5,"mask/NC2016_3335.png",-1,0.00272,0.89434,0.89563,0.88501,"maskoutputs/NC2016_3335_colored.jpg"
"NC2016_3374","Manipulation","probe/NC2016_3374.jpg","reference/manipulation/mask/NC2016_1664.png","","","","Y","none","","complex","Y","N","N","Nimble-WEB","world/NC2016_0138.jpg","","N","","consistent",800,533,0.513925,"mask/NC2016_3374.png",-1,-0.06258,0.01288,0.57289,0.57181,"maskoutputs/NC2016_3374_colored.jpg"
"NC2016_3382","Manipulation","probe/NC2016_3382.jpg","reference/manipulation/mask/NC2016_4284.png","","","","Y","none","","complex","N","Y","N","Nimble-SCI","world/NC2016_7593.jpg","different","N","probe/NC2016_9236.jpg","",2448,3264,0.997796,"mask/NC2016_3382.png",-1,0.0433,0.02162,0.46943,0.46735,"maskoutputs/NC2016_3382_colored.jpg"
"NC2016_3389","Manipulation","probe/NC2016_3389.jpg","reference/manipulation/mask/NC2016_0784.png","","","","Y","none","","simple","Y","N","N","Nimble-WEB","world/NC2016_2151.jpg","","N","","consistent",960,1440,0.5,"mask/NC2016_3389.png",-1,0.0082,0.88801,0.89359,0.88219,"maskoutputs/NC2016_3389_colored.jpg"
"NC2016_3397","Manipulation","probe/NC2016_3397.jpg","reference/manipulation/mask/NC2016_2070.png","","","","Y","rescale","","complex","Y","N","N","Nimble-WEB","world/NC2016_6058.jpg","","N","","inconsistent",2048,1536,0.5,"mask/NC2016_3397.png",-1,-0.41985,0.0197,0.90766,0.90568,"maskoutputs/NC2016_3397_colored.jpg"
"NC2016_3432","Manipulation","probe/NC2016_3432.jpg","reference/manipulation/mask/NC2016_9072.png","","","","Y","rescale","","simple","N","Y","N","Nimble-SCI","world/NC2016_1515.jpg","same","N","probe/NC2016_1262.jpg","",5616,3744,0.5,"mask/NC2016_3432.png",-1,-0.04329,0.63489,0.92766,0.92306,"maskoutputs/NC2016_3432_colored.jpg"
"NC2016_3475","Manipulation","probe/NC2016_3475.jpg","reference/manipulation/mask/NC2016_7615.png","","","","Y","rescale","","complex","Y","N","N","Nimble-SCI","world/NC2016_6218.jpg","","N","probe/NC2016_8374.jpg","",2448,3264,0.5,"mask/NC2016_3475.png",-1,-0.07697,0.49237,0.94077,0.93885,"maskoutputs/NC2016_3475_colored.jpg"
"NC2016_3476","Manipulation","probe/NC2016_3476.jpg","reference/manipulation/mask/NC2016_0810.png","","","","Y","rescale","","complex","N","Y","N","Nimble-SCI","world/NC2016_7398.jpg","different","N","probe/NC2016_7105.jpg","",5616,3744,0.692066,"mask/NC2016_3476.png",-1,-0.1472,0.11571,0.58845,0.57684,"maskoutputs/NC2016_3476_colored.jpg"
"NC2016_3491","Manipulation","probe/NC2016_3491.jpg","reference/manipulation/mask/NC2016_5814.png","","","","Y","rescale","","simple","N","Y","N","Nimble-SCI","world/NC2016_4571.jpg","different","N","probe/NC2016_7301.jpg","",2448,3264,0.5,"mask/NC2016_3491.png",-1,-0.06481,0.1564,0.9502,0.94937,"maskoutputs/NC2016_3491_colored.jpg"
"NC2016_3508","Manipulation","probe/NC2016_3508.jpg","reference/manipulation/mask/NC2016_2605.png","","","","Y","none","","complex","Y","N","N","Nimble-WEB","world/NC2016_8257.jpg","","N","","consistent",3872,2592,0.509711,"mask/NC2016_3508.png",-1,-0.54342,0.02382,0.93539,0.93306,"maskoutputs/NC2016_3508_colored.jpg"
"NC2016_3563","Manipulation","probe/NC2016_3563.jpg","reference/manipulation/mask/NC2016_9485.png","","","","Y","none","","simple","N","Y","N","Nimble-WEB","world/NC2016_9194.jpg","","N","","inconsistent",3888,2592,0.5,"mask/NC2016_3563.png",-1,0.00141,0.97249,0.97455,0.97179,"maskoutputs/NC2016_3563_colored.jpg"
"NC2016_3576","Manipulation","probe/NC2016_3576.jpg","reference/manipulation/mask/NC2016_2461.png","","","","Y","none","","simple","Y","N","N","Nimble-WEB","world/NC2016_8169.jpg","","N","","inconsistent",1600,1200,0.989254,"mask/NC2016_3576.png",-1,-0.01479,0.02333,0.0602,0.05782,"maskoutputs/NC2016_3576_colored.jpg"
"NC2016_3577","Manipulation","probe/NC2016_3577.jpg","reference/manipulation/mask/NC2016_7123.png","","","","Y","rescale","","complex","N","N","Y","Nimble-WEB","world/NC2016_6806.jpg","","N","","consistent",3648,2736,0.5,"mask/NC2016_3577.png",-1,-0.19234,0.00603,0.89324,0.89264,"maskoutputs/NC2016_3577_colored.jpg"
"NC2016_3595","Manipulation","probe/NC2016_3595.jpg","reference/manipulation/mask/NC2016_5025.png","","","","Y","rescale","","simple","N","Y","N","Nimble-WEB","world/NC2016_6572.jpg","","N","","consistent",4608,3456,0.512269,"mask/NC2016_3595.png",-1,-0.66219,0.10288,0.83067,0.82034,"maskoutputs/NC2016_3595_colored.jpg"
"NC2016_3601","Manipulation","probe/NC2016_3601.jpg","reference/manipulation/mask/NC2016_4669.png","","","","Y","none","","complex","N","Y","N","Nimble-WEB","world/NC2016_4120.jpg","","N","","inconsistent",3264,2448,0.5,"mask/NC2016_3601.png",-1,0.00248,0.93827,0.94016,0.93395,"maskoutputs/NC2016_3601_colored.jpg"
"NC2016_3612","Manipulation","probe/NC2016_3612.jpg","reference/manipulation/mask/NC2016_8333.png","","","","Y","none","","complex","N","Y","N","Nimble-SCI","world/NC2016_1806.jpg","same","N","probe/NC2016_4908.jpg","",3888,2592,0.5,"mask/NC2016_3612.png",-1,0.00218,0.94009,0.94152,0.93551,"maskoutputs/NC2016_3612_colored.jpg"
"NC2016_3627","Manipulation","probe/NC2016_3627.jpg","reference/manipulation/mask/NC2016_5928.png","","","","Y","none","","simple","N","N","Y","Nimble-WEB","world/NC2016_2586.jpg","","N","","consistent",3088,2056,0.5,"mask/NC2016_3627.png",-1,0.00034,0.99856,0.99895,0.99881,"maskoutputs/NC2016_3627_colored.jpg"
"NC2016_3660","Manipulation","probe/NC2016_3660.jpg","reference/manipulation/mask/NC2016_8686.png","","","","Y","none","","complex","N","N","Y","Nimble-WEB","world/NC2016_8438.jpg","","N","","consistent",500,500,0.984409,"mask/NC2016_3660.png",-0.45979,-0.1452,0.7269,0.38479,0.30401,"maskoutputs/NC2016_3660_colored.jpg"
"NC2016_3666","Manipulation","probe/NC2016_3666.jpg","reference/manipulation/mask/NC2016_9213.png","","","","Y","none","","simple","N","N","Y","Nimble-WEB","world/NC2016_8438.jpg","","N","","consistent",500,500,0.968047,"mask/NC2016_3666.png",-0.47079,-0.14221,0.71988,0.38366,0.30329,"maskoutputs/NC2016_3666_colored.jpg"
"NC2016_3675","Manipulation","probe/NC2016_3675.jpg","reference/manipulation/mask/NC2016_7386.png","","","","Y","rescale","","simple","N","Y","N","Nimble-SCI","world/NC2016_7352.jpg","different","N","probe/NC2016_7105.jpg","",5616,3744,0.578541,"mask/NC2016_3675.png",-1,-0.14351,0.04498,0.65458,0.65007,"maskoutputs/NC2016_3675_colored.jpg"
"NC2016_3680","Manipulation","probe/NC2016_3680.jpg","reference/manipulation/mask/NC2016_8706.png","","","","Y","rescale","","simple","N","N","Y","Nimble-WEB","world/NC2016_4604.jpg","","N","","inconsistent",4928,3264,0.5,"mask/NC2016_3680.png",-1,-0.54676,0.05257,0.87762,0.87232,"maskoutputs/NC2016_3680_colored.jpg"
"NC2016_3688","Manipulation","probe/NC2016_3688.jpg","reference/manipulation/mask/NC2016_8496.png","","","","Y","none","","simple","Y","N","N","Nimble-WEB","world/NC2016_6160.jpg","","N","","consistent",1024,683,0.972836,"mask/NC2016_3688.png",-1,0.01204,0.00493,0.19123,0.19077,"maskoutputs/NC2016_3688_colored.jpg"
"NC2016_3692","Manipulation","probe/NC2016_3692.jpg","reference/manipulation/mask/NC2016_1390.png","","","","Y","rescale","","simple","Y","N","N","Nimble-WEB","world/NC2016_5257.jpg","","N","","consistent",1600,1200,0.5,"mask/NC2016_3692.png",-1,-0.71331,0.04209,0.93071,0.92647,"maskoutputs/NC2016_3692_colored.jpg"
"NC2016_3704","Manipulation","probe/NC2016_3704.jpg","reference/manipulation/mask/NC2016_6980.png","","","","Y","none","","simple","N","Y","N","Nimble-SCI","world/NC2016_8410.jpg","different","N","probe/NC2016_6402.jpg","",4032,3024,0.5,"mask/NC2016_3704.png",-1,0.00101,0.98312,0.9839,0.98222,"maskoutputs/NC2016_3704_colored.jpg"
"NC2016_3707","Manipulation","probe/NC2016_3707.jpg","reference/manipulation/mask/NC2016_2688.png","","","","Y","none","","simple","N","Y","N","Nimble-SCI","world/NC2016_1091.jpg","same","N","probe/NC2016_0820.jpg","",5616,3744,0.5,"mask/NC2016_3707.png",-1,0.00181,0.91735,0.9183,0.91001,"maskoutputs/NC2016_3707_colored.jpg"
"NC2016_3725","Manipulation","probe/NC2016_3725.jpg","reference/manipulation/mask/NC2016_5531.png","","","","Y","rescale","","complex","Y","N","N","Nimble-WEB","world/NC2016_2571.jpg","","N","","inconsistent",640,480,0.508215,"mask/NC2016_3725.png",-1,-0.58703,0.31747,0.59424,0.56129,"maskoutputs/NC2016_3725_colored.jpg"
"NC2016_3732","Manipulation","probe/NC2016_3732.jpg","reference/manipulation/mask/NC2016_8653.png","","","","Y","none","","simple","N","Y","N","Nimble-SCI","world/NC2016_8858.jpg","same","N","probe/NC2016_5000.jpg","",4032,3024,0.5,"mask/NC2016_3732.png",-1,0.00262,0.90112,0.90236,0.89243,"maskoutputs/NC2016_3732_colored.jpg"
"NC2016_3801","Manipulation","probe/NC2016_3801.jpg","reference/manipulation/mask/NC2016_7812.png","","","","Y","none","","simple","Y","N","N","Nimble-SCI","world/NC2016_8858.jpg","","N","probe/NC2016_5540.jpg","",4032,3024,0.5,"mask/NC2016_3801.png",-1,0.00138,0.6681,0.66821,0.6349,"maskoutputs/NC2016_3801_colored.jpg"
"NC2016_3829","Manipulation","probe/NC2016_3829.jpg","reference/manipulation/mask/NC2016_1224.png","","","","Y","none","","simple","N","Y","N","Nimble-WEB","world/NC2016_2999.jpg","","N","","inconsistent",2816,2112,0.5,"mask/NC2016_3829.png",-1,0.00317,0.92605,0.92834,0.9209,"maskoutputs/NC2016_3829_colored.jpg"
"NC2016_3832","Manipulation","probe/NC2016_3832.jpg","reference/manipulation/mask/NC2016_3471.png","","","","Y","none","","simple","N","Y","N","Nimble-SCI","world/NC2016_6267.jpg","different","N","probe/NC2016_7273.jpg","",3888,2592,0.5,"mask/NC2016_3832.png",-1,0.00146,0.9718,0.97267,0.96985,"maskoutputs/NC2016_3832_colored.jpg"
