TaskID|ProbeFileID|ProbeFileName|ProbeWidth|ProbeHeight|ProbeFileSize|HPDeviceID|HPSensorID|IsTarget|ConfidenceScore|OutputProbeMaskFileName|ProbeStatus|ProbeOptOutPixelValue
manipulation|1329ac57ac6ba6e3bafefef5f16fe1da|probe/1329ac57ac6ba6e3bafefef5f16fe1da.jpg|1440|1080|331589.0|PAR-3196|PAR-3196_primary|Y|0.9999964237213135|mask/94361db2aef5f19201cad18372c26cfef2fe066d.png|Processed|0.0
manipulation|132c36241e1b472a85b82b99e39ec0ce|probe/132c36241e1b472a85b82b99e39ec0ce.jpg|2048|1536|1208.0|PAR-A019|PAR-A019_|N|0.04964866861701012|mask/9221e73c7727f91420a577fb7c2fbb5d58d394e6.png|Processed|0.0
manipulation|133125e23b411f65e7964c5735f5ae1a|probe/133125e23b411f65e7964c5735f5ae1a.nef|6032|4032|29000.0|50050844|50050844_primary|N|0.0||OptOutAll|
manipulation|133c82893580b7097039640a86563593|probe/133c82893580b7097039640a86563593.jpg|3264|2448|2679683.0|PAR-1742|PAR-1742_|Y|0.8489530086517334|mask/8edd14fcc3dff2e7dfc32711da36ea0858003199.png|Processed|0.0
manipulation|133e2d3ea7ed0235e5c257a26b557ddf|probe/133e2d3ea7ed0235e5c257a26b557ddf.jpg|3304|2736|3504909.0|PAR-2719|PAR-2719_primary|Y|0.6711574792861938||OptOutLocalization|
manipulation|13429139bfb4fe49f870ab85a34f8f4b|probe/13429139bfb4fe49f870ab85a34f8f4b.jpg|4240|2832|5300.0|50052766|50052766_primary|N|0.7278984189033508|mask/a7800e302c8e4211b9835b0291b67165605956f0.png|Processed|0.0
manipulation|134661e3e9a08d8a4dcff4f24f6dfc5d|probe/134661e3e9a08d8a4dcff4f24f6dfc5d.jpg|5760|3840|5643072.0|50040379|50040379_primary|N|0.9800349473953247|mask/b147d72f4c6a8b928ad00c6cb28f738b1eb8b214.png|Processed|0.0
manipulation|13496eda0aee43924bb35e9d60a3e052|probe/13496eda0aee43924bb35e9d60a3e052.png|1200|1600|7706790.0|PAR-A077|PAR-A077_|Y|0.9999572038650513|mask/2cf772b937dba45206a2717fea592286ec68e3c7.png|Processed|0.0
manipulation|134bc3e823860dd9a7008e6f44438147|probe/134bc3e823860dd9a7008e6f44438147.jpg|3008|2000|1256.0|50160394|50160394_primary|N|0.7449882626533508||OptOutLocalization|
manipulation|134d0e79a0108b3009404bbc345d99cf|probe/134d0e79a0108b3009404bbc345d99cf.jpg|2976|2976|4000.0|UNDEF|UNDEF|N|0.9323279857635498|mask/8507f04e0eb8036d22d70bf1c5cfffb01c68d8aa.png|Processed|0.0
manipulation|1354accada83255a96915a4010942a9a|probe/1354accada83255a96915a4010942a9a.png|4032|3024|12083726.0|ES-Nexus6P|ES-Nexus6P_primary|Y|0.4274170696735382|mask/441d71f934c567b96db2fee1a2eda3c8bec8431b.png|Processed|0.0
manipulation|1355044294430ec9bfad0c8d95cc2e64|probe/1355044294430ec9bfad0c8d95cc2e64.tif|6034|4028|72914996.0|50050157|50050157_primary|Y|0.999954104423523|mask/6d22f887c5317dbf64cab75ec2e54647b70be1ba.png|Processed|0.0
manipulation|13598a4c3d48c8d7ec43a2347e3b488d|probe/13598a4c3d48c8d7ec43a2347e3b488d.jpg|2560|1440|846.0|PAR-1742|PAR-1742_primary|N|0.6596505045890808|mask/9c88289e6554bbbfdf3d7d8fdfbdffec479545fc.png|Processed|0.0
manipulation|135bec89b5aa1a3c71a18090ef986cca|probe/135bec89b5aa1a3c71a18090ef986cca.jpg|1600|1200|369.0|PAR-1216|PAR-1216_primary|N|0.7593573331832886|mask/b3c2a575e8ce9c1472c0830f52ab6b9895b66052.png|Processed|0.0
manipulation|135dd27195fdf64d50008597de784f1a|probe/135dd27195fdf64d50008597de784f1a.jpg|5312|2988|7196317.0|PAR-1583|PAR-1583_primary|Y|0.9998961687088013|mask/8c5f074caa69f27a76a0d4b56eabd4931fd0672d.png|Processed|0.0
manipulation|1364449f90a4f1e2694c3cf07e644747|probe/1364449f90a4f1e2694c3cf07e644747.arw|4256|2848|24964570.0|UNDEF|UNDEF|N|0.0||NonProcessed|
manipulation|1366924a85c78650d6c34fc8225981b9|probe/1366924a85c78650d6c34fc8225981b9.jpg|4032|3024|4295339.0|ES-Nexus6P|ES-Nexus6P_|Y|0.6504440903663635|mask/1e8e5cac04e6ad7cd6d42d9c78586844f579f195.png|Processed|0.0
manipulation|136ada2a700055f2ec30c359e0109d33|probe/136ada2a700055f2ec30c359e0109d33.jpg|3264|2448|2528868.0|PAR-1742|PAR-1742_primary|Y|0.9849972724914551|mask/0352e7513787d09e1f662692cf4a5eed86807c43.png|Processed|0.0
manipulation|136ae2232c8156ee863cf123dddcccfc|probe/136ae2232c8156ee863cf123dddcccfc.jpg|4032|3024|2628037.0|PAR-3196|PAR-3196_primary|Y|0.8048378229141235|mask/6b31be23d0786fd5e810471e019b03dcd111917d.png|Processed|0.0
manipulation|136b53e088dd32307b1cc4d69b8e306e|probe/136b53e088dd32307b1cc4d69b8e306e.jpg|5312|2988|5917233.0|PAR-1579|PAR-1579_primary|N|0.8784582614898682|mask/90f2f4fa34f52bf1b94b363c556de88c4cec0d4a.png|Processed|0.0
manipulation|136cac3747643b9329436392814da644|probe/136cac3747643b9329436392814da644.jpg|2688|2016|696.0|PAR-A067|PAR-A067_|N|0.9320441484451294|mask/217d92c10aa3d4826566a638733e5791f41761d0.png|Processed|0.0
manipulation|136e720d09c0dad0e88c64ebdcecf49d|probe/136e720d09c0dad0e88c64ebdcecf49d.nef|6034|4028|26000.0|50050157|50050157_primary|N|0.0||OptOutAll|
manipulation|1372e1c40a04d3f7b250b4cef012fe2a|probe/1372e1c40a04d3f7b250b4cef012fe2a.jpg|3888|2592|3400.0|KJB-0002|KJB-0002_primary|N|0.9871735572814941||OptOutLocalization|
manipulation|137b0beef28d304df9047e8f7fb46077|probe/137b0beef28d304df9047e8f7fb46077.jpg|5312|2988|6522585.0|PAR-2668|PAR-2668_|Y|0.8429705500602722|mask/b660ede6a2d3deae3d7fe88333363a6f7d2eec30.png|Processed|0.0
manipulation|137cadf9e6de07b17f75d3a5ae4d7cd7|probe/137cadf9e6de07b17f75d3a5ae4d7cd7.jpg|5312|2988|745700.0|PAR-1476|PAR-1476_|N|0.9903134107589722|mask/a8e4c9c3a464dadb45c6833a2f4c5d6591c01a8e.png|Processed|0.0
manipulation|137db531902992b6a477ad780b36b95e|probe/137db531902992b6a477ad780b36b95e.jpg|4928|3280|6589222.0|UNDEF|UNDEF|N|0.9352478981018066|mask/4549163dab6f41d4d3c59137a2d3ec695067c299.png|Processed|0.0
manipulation|138435fc0d5f95c306c881b24406e6ba|probe/138435fc0d5f95c306c881b24406e6ba.jpg|4000|3000|2756392.0|MK-Powershot|MK-Powershot_|Y|0.5044330358505249|mask/402c6d3c18a3f9dcbf92385dc2ce6201b163eec8.png|Processed|0.0
manipulation|13843f91e51fef5863f5024448dd8d26|probe/13843f91e51fef5863f5024448dd8d26.jpg|5312|2988|3165462.0|PAR-1476|PAR-1476_|N|0.5805391073226929|mask/84884cb88b1580b368428937aaa767192ba4a778.png|Processed|0.0
manipulation|1385c2d6134c6cdb15182c1ef1c949e5|probe/1385c2d6134c6cdb15182c1ef1c949e5.nef|6032|4032|29000.0|50050836|50050836_primary|N|0.0||OptOutAll|
manipulation|138a2c2f39eb427a3a6c14af77ecef93|probe/138a2c2f39eb427a3a6c14af77ecef93.jpg|3264|2448|2300.0|UNDEF|UNDEF|N|0.9958178400993347||OptOutLocalization|
manipulation|13914fdca1c9c726f886158e5f7b8ff9|probe/13914fdca1c9c726f886158e5f7b8ff9.jpg|4128|2322|3300.0|PAR-1233|PAR-1233_|N|0.3069942891597748||OptOutLocalization|
manipulation|13999fe6dbd0e27642e14a01b1a51ae0|probe/13999fe6dbd0e27642e14a01b1a51ae0.nef|6034|4028|30000.0|50050157|50050157_primary|N|0.0||OptOutAll|
manipulation|139ac40e740a12f9ad38676ee3dd2370|probe/139ac40e740a12f9ad38676ee3dd2370.jpg|3984|2988|5238724.0|PAR-1477|PAR-1477_|Y|0.9754575490951538|mask/793ab09a040fe565508cb5f5c3756b0d536664e8.png|Processed|0.0
manipulation|139e2e15fd032aac2a3a8b579264b195|probe/139e2e15fd032aac2a3a8b579264b195.jpg|4128|3096|3020904.0|PAR-1233|PAR-1233_|N|0.6706226468086243||OptOutLocalization|
manipulation|13a87ba14613bee1cc9f626fc4cc2a78|probe/13a87ba14613bee1cc9f626fc4cc2a78.jpg|6016|4016|5900.0|50050162|50050162_primary|N|0.9834254384040833|mask/87a2bcf388596f5dc77eb5ebe7ba9721a5d5d961.png|Processed|0.0
manipulation|13a9c628534a9b1f74c7182d20a4cf0c|probe/13a9c628534a9b1f74c7182d20a4cf0c.jpg|4128|2322|2200.0|PAR-1233|PAR-1233_|N|0.7606363296508789||OptOutLocalization|
manipulation|13abddb95101c997f146122cb06995e2|probe/13abddb95101c997f146122cb06995e2.jpg|2988|3984|2600.0|PAR-2568|PAR-2568_|N|0.6504440903663635|mask/a2badae6f617209e51e8686d581fa09e4287fa11.png|Processed|0.0
manipulation|13ad8b2973dbd2d0ceb459c7c4982365|probe/13ad8b2973dbd2d0ceb459c7c4982365.jpg|4928|3264|2288974.0|ES-D5100|ES-D5100_|Y|0.9998890161514282|mask/4de3ed3fee659a0d7a28eb0a3fe39a90fbd98e06.png|Processed|0.0
manipulation|13b2cbf92f879e064439bd3dd56632ef|probe/13b2cbf92f879e064439bd3dd56632ef.jpg|4032|3024|5400.0|PAR-3196|PAR-3196_primary|N|0.5854641199111938||OptOutLocalization|
manipulation|13b7ce9aeccd7280c93b9fb9f62fe71b|probe/13b7ce9aeccd7280c93b9fb9f62fe71b.nef|6034|4028|25000.0|50050157|50050157_primary|N|0.0||OptOutAll|
manipulation|13b7dbdcf4651fa82183f3c572e38275|probe/13b7dbdcf4651fa82183f3c572e38275.jpg|3024|4032|5180103.0|ES-Nexus6P|ES-Nexus6P_primary|Y|0.9932889342308044|mask/5f1290da7eb84e24fdd47b2df7a57d85f7c7f7c3.png|Processed|0.0
manipulation|13b81e212be02992f00b3a756ef42906|probe/13b81e212be02992f00b3a756ef42906.jpg|1440|1080|74723.0|KJB-0001|KJB-0001_primary|Y|0.9999830722808838|mask/c11afd567a4450a9f5093155409cb13e15b6cecd.png|Processed|0.0
manipulation|13b970022e759212669a8bd894fb3fd2|probe/13b970022e759212669a8bd894fb3fd2.jpg|3888|2592|2600.0|KJB-0002|KJB-0002_primary|N|0.9111161231994629|mask/85fc817d55ae5f30f2775b24b4bc7fee0e8d963a.png|Processed|0.0
manipulation|13b9ae736d11c391833de90967c7c0e7|probe/13b9ae736d11c391833de90967c7c0e7.jpg|4032|3024|3100.0|UNDEF|UNDEF|N|0.010957344435155392|mask/a02e17d96c62615669be62d7cc45487be8c45641.png|Processed|0.0
manipulation|13c955221911b5caed906d16e8a06335|probe/13c955221911b5caed906d16e8a06335.jpg|2856|3552|2553830.0|ES-Nexus6P|ES-Nexus6P_primary|Y|0.9999439716339111|mask/9674b574d0470bfd4ac3e679e711cc1a38138207.png|Processed|0.0
manipulation|b1642180b7503c9459fa7b5c60cb21cb|probe/b1642180b7503c9459fa7b5c60cb21cb.jpg|4928|3264|11744146.0|ES-D5100|ES-D5100_|Y|0.9999892711639404|mask/d6b3dd4b634fdf0e124ed716943a40a0098ef581.png|Processed|0.0
manipulation|13ce84ea5495de4740affbdd5be2e809|probe/13ce84ea5495de4740affbdd5be2e809.jpg|4608|3456|6100.0|KJB-0001|KJB-0001_primary|N|0.5384745597839355|mask/8453fb739101d038780437e12acb063ab9220902.png|Processed|0.0
manipulation|13d616f0932246f398eb1a7a00cadfac|probe/13d616f0932246f398eb1a7a00cadfac.jpg|6016|4016|7900.0|50050157|50050157_primary|N|0.1457558274269104|mask/00db23f1ebef4e30c86e1865d59d3cf1c02735dc.png|Processed|0.0
manipulation|13d63b01b6e7788fafacacc2c8218cb4|probe/13d63b01b6e7788fafacacc2c8218cb4.jpg|4032|3024|2400.0|UNDEF|UNDEF|N|0.6455650925636292||OptOutLocalization|
manipulation|13d6491cbc2cf002fc1983467e08ee37|probe/13d6491cbc2cf002fc1983467e08ee37.jpg|4000|3000|2500.0|UNDEF|UNDEF|N|0.6867544651031494|mask/0d083f1f90dc833bec4042e587783a6839831c35.png|Processed|0.0
manipulation|13d9751ae820dd63dff2aa4bcc2a0e33|probe/13d9751ae820dd63dff2aa4bcc2a0e33.jpg|912|2904|2300.0|PAR-1477|PAR-1477_|N|0.993304431438446||OptOutLocalization|
manipulation|13e033e41660024c617c68039cc0068f|probe/13e033e41660024c617c68039cc0068f.nef|6034|4028|28000.0|50050129|50050129_primary|N|0.0||OptOutAll|
manipulation|13e4e729bedeee6d7413ec105df152cf|probe/13e4e729bedeee6d7413ec105df152cf.jpg|3984|2988|3100.0|UNDEF|UNDEF|N|0.973163366317749||OptOutLocalization|
manipulation|13e80fe6d819e0b8330e83a7a14d6321|probe/13e80fe6d819e0b8330e83a7a14d6321.jpg|3264|1968|1536.0|PAR-1043|PAR-1043_primary|N|0.9908849596977234||OptOutLocalization|
manipulation|13eab1fa0bd5d0fa0d5b5325f614451b|probe/13eab1fa0bd5d0fa0d5b5325f614451b.jpg|3150|2379|1548.0|PAR-1742|PAR-1742_primary|N|0.9871224164962769||OptOutLocalization|
manipulation|13ed114c790f4d3f4e3946ed5d2e35b1|probe/13ed114c790f4d3f4e3946ed5d2e35b1.jpg|4912|3264|4278147.0|50160394|50160394_primary|Y|0.9998486042022705|mask/2e28e4c1a8b50f36fe2ae8e86d75bf05c49e5f14.png|Processed|0.0
manipulation|13fa511018835db8d984cd8d73256ec9|probe/13fa511018835db8d984cd8d73256ec9.nef|4948|3280|18000.0|ES-D5100|ES-D5100_primary|N|0.0||OptOutAll|
manipulation|49fe4d3b9b795bfc13c56f2c1d41e26f|probe/49fe4d3b9b795bfc13c56f2c1d41e26f.jpg|4896|3672|6297079.0|JK-Lumix|JK-Lumix_|Y|0.27910926938056946||OptOutLocalization|
manipulation|140aa9403bda15a604601b75252d5cfb|probe/140aa9403bda15a604601b75252d5cfb.jpg|3840|2560|2217052.0|50040379|50040379_primary|Y|0.9995272159576416|mask/e38bdf4fed29d6499ed1ddde652176e17287f7cb.png|Processed|0.0
manipulation|1413a5d419820f7664ad518ff5f79f4b|probe/1413a5d419820f7664ad518ff5f79f4b.jpg|2048|1536|1321.0|UNDEF|UNDEF|N|0.08473608642816544|mask/7bfc1a1fad07681b4b49afae5e82fc89898274fe.png|Processed|0.0
manipulation|141572e1e22687e239bf5ca92ba4d847|probe/141572e1e22687e239bf5ca92ba4d847.jpg|5312|2988|3315111.0|50049571|50049571_primary|N|0.2609269320964813||OptOutLocalization|
manipulation|141cd566b7e6156557c2733d8c460a8c|probe/141cd566b7e6156557c2733d8c460a8c.jpg|1440|1080|251758.0|UNDEF|UNDEF|Y|0.9999991655349731|mask/9c0260f41f1aa32355e8c482a810d4de90c5d80f.png|Processed|0.0
manipulation|141fa8dd38ac9eb670e23b4056adba5b|probe/141fa8dd38ac9eb670e23b4056adba5b.jpg|6016|4016|12000.0|50050157|50050157_primary|N|0.9922245740890503|mask/f213cedbca9f21e868bab8c29cabe1da3d2ab3c0.png|Processed|0.0
manipulation|1421c3f6afb26bf4679937d288674821|probe/1421c3f6afb26bf4679937d288674821.jpg|2000|1500|5535882.0|PAR-2936|PAR-2936_primary|Y|0.9999898672103882||OptOutLocalization|
manipulation|1425ff6a28649f91f38777a2b76652a3|probe/1425ff6a28649f91f38777a2b76652a3.jpg|2048|1536|1678.0|MK-S860|MK-S860_primary|N|0.6596028804779053|mask/c031ce25cab7281c9d87674adb6c44cf3785aaa8.png|Processed|0.0
manipulation|1426faef6eea47a380fa51c071e5d87c|probe/1426faef6eea47a380fa51c071e5d87c.jpg|6016|4016|16000.0|50050157|50050157_primary|N|0.7878810167312622|mask/c4b60b21a80511eb774cbc3df5e86c7c599fd616.png|Processed|0.0
manipulation|14281baf3ea1b6e45d1536be60a4e0bb|probe/14281baf3ea1b6e45d1536be60a4e0bb.cr2|5496|3670|25000.0|UNDEF|UNDEF|N|0.0||OptOutAll|
manipulation|142d51a96c65c22f4a0eeaa2e61eaf5a|probe/142d51a96c65c22f4a0eeaa2e61eaf5a.nef|6032|4032|30000.0|UNDEF|UNDEF|N|0.0||OptOutAll|
manipulation|1440a40e5e891a5817a5eddae8c03ff6|probe/1440a40e5e891a5817a5eddae8c03ff6.jpg|4032|3024|3300.0|PAR-3196|PAR-3196_primary|N|0.7891818284988403|mask/7f6cd834c937df75173d60c1f20e6d224c4aee28.png|Processed|0.0
manipulation|1440fbea0f09773aa4ed268318b93434|probe/1440fbea0f09773aa4ed268318b93434.nef|6034|4028|30000.0|50050157|50050157_primary|N|0.0||OptOutAll|
manipulation|1442f2e826cc0769256e20a31f5c0626|probe/1442f2e826cc0769256e20a31f5c0626.jpg|6016|4016|2706160.0|50050157|50050157_primary|Y|0.9999935626983643|mask/a7bdf8286de75721f54b690101dada51e4325291.png|Processed|0.0
manipulation|144973027157ebfa77159a7b38e8644b|probe/144973027157ebfa77159a7b38e8644b.jpg|3240|2440|6562916.0|UNDEF|UNDEF|Y|0.9999866485595703||OptOutLocalization|
manipulation|1451b685fa22cb760dfe4b12f4cd4f78|probe/1451b685fa22cb760dfe4b12f4cd4f78.jpg|3024|4032|2783183.0|UNDEF|UNDEF|Y|0.9947766065597534|mask/b3e847ce18bda63149e77e89182780fb747376de.png|Processed|0.0
manipulation|14534053d7c6ad7e775b0e0a618350a9|probe/14534053d7c6ad7e775b0e0a618350a9.jpg|5184|3456|7865583.0|5000810|5000810_primary|Y|0.9999821186065674|mask/5b89ac846e71b2d3e7dae5db042f5242fec26252.png|Processed|0.0
manipulation|1458cbcb5bbab312169d5d3a577e7531|probe/1458cbcb5bbab312169d5d3a577e7531.tif|6032|4032|72963212.0|50050836|50050836_primary|Y|0.999980092048645|mask/f9dd2c91d02249042ff75d0a2e17284912b79c79.png|Processed|0.0
manipulation|1459ab959bec1b9c6895edc02e0686b2|probe/1459ab959bec1b9c6895edc02e0686b2.jpg|4032|3024|2200.0|UNDEF|UNDEF|N|0.10252831131219864||OptOutLocalization|
manipulation|1461f047aee3bec29a4d1e2adcefdae0|probe/1461f047aee3bec29a4d1e2adcefdae0.jpg|4032|3024|3600.0|UNDEF|UNDEF|N|0.998478353023529||OptOutLocalization|
manipulation|1465441f62a224f65502cf0f2dc8ef5a|probe/1465441f62a224f65502cf0f2dc8ef5a.jpg|4928|3264|3064499.0|ES-D5100|ES-D5100_|Y|0.9991156458854675|mask/70a430246f4e323359c048197c2eab753eb116b6.png|Processed|0.0
manipulation|146d438f683c90cfc13780c2c9b6ef49|probe/146d438f683c90cfc13780c2c9b6ef49.jpg|5312|2988|3209180.0|UNDEF|UNDEF|N|0.9992877840995789|mask/ff7147af8399bdc88021c6cfaf388fdfea94a15d.png|Processed|0.0
manipulation|146f969115fe9ec43d9f58f8926d4364|probe/146f969115fe9ec43d9f58f8926d4364.nef|6034|4028|30000.0|50050157|50050157_primary|N|0.0||OptOutAll|
manipulation|1470442e04353b695198432eec45972c|probe/1470442e04353b695198432eec45972c.jpg|2976|2976|3300.0|UNDEF|UNDEF|N|0.9666680693626404||OptOutLocalization|
manipulation|1472dda82d597ac62373535acefaedb9|probe/1472dda82d597ac62373535acefaedb9.jpg|3720|2864|2575096.0|UNDEF|UNDEF|Y|0.9967268705368042||OptOutLocalization|
manipulation|1473600a315d10bbca51716259816b4d|probe/1473600a315d10bbca51716259816b4d.jpg|4032|3024|3500.0|PAR-2936|PAR-2936_primary|N|0.9066819548606873|mask/f942b15be281c8cdb285a2bc90a65641ad2dd5bc.png|Processed|0.0
manipulation|1478490a4dff7d55ae6b1d411205c5ef|probe/1478490a4dff7d55ae6b1d411205c5ef.jpg|4240|2832|5300.0|50052766|50052766_primary|N|0.9318166971206665|mask/5b8d0dc0868728c8a0ad3661f495eb0c09d0f2ca.png|Processed|0.0
manipulation|147c88736c7c9b8affa52113674b19ed|probe/147c88736c7c9b8affa52113674b19ed.jpg|3264|2448|872196.0|PAR-1043|PAR-1043_primary|N|0.9979384541511536|mask/ff075f2f7a3b40ec649d0c871467a825beb00c37.png|Processed|0.0
manipulation|147e373f60f0dbd8a31c49c82d37dbb0|probe/147e373f60f0dbd8a31c49c82d37dbb0.jpg|3264|2448|2039484.0|UNDEF|UNDEF|Y|0.9963986873626709|mask/b4fd9beac15142db216402b47d3de2b533d7d03d.png|Processed|0.0
manipulation|147f4ea9188e37339f7f3223c79d9858|probe/147f4ea9188e37339f7f3223c79d9858.jpg|4032|3024|3800.0|PAR-2719|PAR-2719_primary|N|0.20412006974220276||OptOutLocalization|
manipulation|147fe7fc0f37ce0a3e557fc686b09a74|probe/147fe7fc0f37ce0a3e557fc686b09a74.nef|6032|4032|29000.0|50050844|50050844_primary|N|0.0||OptOutAll|
manipulation|148594fa8ab8cc4df4bc46deacd3330d|probe/148594fa8ab8cc4df4bc46deacd3330d.jpg|11584|1056|5000.0|PAR-2629|PAR-2629_|N|0.5275914072990417|mask/88819f009c2009d256fca5b5817b01070b983817.png|Processed|0.0
manipulation|1487cee07a75ecc0d4cc945b87822918|probe/1487cee07a75ecc0d4cc945b87822918.jpg|4608|3456|7170622.0|KJB-0001|KJB-0001_primary|N|0.5879624485969543|mask/7c355c31991b35ad4883a63a07b053db6f09b01c.png|Processed|0.0
manipulation|1489099413c8b6d27ec7c4861b18ed35|probe/1489099413c8b6d27ec7c4861b18ed35.jpg|4240|2832|3500.0|50052766|50052766_primary|N|0.9685860276222229|mask/7113968e09a843ce332d040737abc21658635a33.png|Processed|0.0
manipulation|148a4f2b79e98ae508e9e334d93d9cc6|probe/148a4f2b79e98ae508e9e334d93d9cc6.jpg|4912|3264|7700.0|MK-NEX5T|MK-NEX5T_|N|0.8974334001541138|mask/37c0f006946c809cb91cdb48c34774d480a47397.png|Processed|0.0
manipulation|148cb298e3b3d966e702a7301c888e58|probe/148cb298e3b3d966e702a7301c888e58.nef|6034|4028|26000.0|50050129|50050129_primary|N|0.0||OptOutAll|
manipulation|148ea88e3a64675eb7e942787a7cd633|probe/148ea88e3a64675eb7e942787a7cd633.arw|4256|2848|24000.0|50052766|50052766_primary|N|0.0||NonProcessed|
manipulation|14914f117c659332e935243f839713ee|probe/14914f117c659332e935243f839713ee.jpg|1968|3264|1487607.0|PAR-1043|PAR-1043_primary|Y|0.9703423976898193||OptOutLocalization|
manipulation|14a59154545e8d190b163b0a1d3464b4|probe/14a59154545e8d190b163b0a1d3464b4.jpg|2592|1944|2200.0|MK-S860|MK-S860_primary|N|0.0008892148616723716|mask/a5fb87bd0b808575e240f22fe36b0710c7b0ddef.png|Processed|0.0
manipulation|14a5f3f8e9652cd78eab348c68c03dbf|probe/14a5f3f8e9652cd78eab348c68c03dbf.jpg|1280|960|359180.0|1019035A|1019035A_|N|0.5050976276397705|mask/7f718fd211a5c88f648b5343ea0d2befbf9c4b2f.png|Processed|0.0
manipulation|14abe1d13fbe123459d1435186c43de9|probe/14abe1d13fbe123459d1435186c43de9.jpg|1536|864|237.0|PAR-1216|PAR-1216_primary|N|0.7729132175445557|mask/c4c4916408985a7d7f885d6a4be520b2665d82f8.png|Processed|0.0
manipulation|14acfd54e2a0c00f51e94cf703b21cfd|probe/14acfd54e2a0c00f51e94cf703b21cfd.jpg|4240|2832|7200.0|50052766|50052766_primary|N|0.9436370730400085|mask/432c77d7647d679534af4d5cd0f404a564d31f58.png|Processed|0.0
manipulation|14b309fe8db6741130e94be10fa80878|probe/14b309fe8db6741130e94be10fa80878.jpg|1280|720|289768.0|50052766|50052766_primary|N|0.42051929235458374|mask/289d71f2f8d5d5cdfdb9f1a542fd6a96a561aec4.png|Processed|0.0
manipulation|14b3e1415d7a6799550c26d2366d95b6|probe/14b3e1415d7a6799550c26d2366d95b6.jpg|4032|3024|3500.0|PAR-3196|PAR-3196_primary|N|0.12187023460865021||OptOutLocalization|
manipulation|14b710a11fdd94cdae20808755a75530|probe/14b710a11fdd94cdae20808755a75530.jpg|3488|2616|4400.0|UNDEF|UNDEF|N|0.0020402458030730486|mask/0b21a0eff6f0bd640ea0631f931efccd37520853.png|Processed|0.0
manipulation|14bd4446afbcd3f872a8d2799470ff78|probe/14bd4446afbcd3f872a8d2799470ff78.png|1280|720|1041690.0|||N|0.9999876022338867|mask/77216606de27b1b9caf9fcb016d8b6f3c551ede6.png|Processed|0.0
manipulation|14bea9723d655ea130257fd823e8122e|probe/14bea9723d655ea130257fd823e8122e.jpg|4032|2268|2100.0|ES-GalaxyS7|ES-GalaxyS7_|N|0.4712443947792053||OptOutLocalization|
manipulation|14c15c712cbbf1ee6992ff1ef25eca5f|probe/14c15c712cbbf1ee6992ff1ef25eca5f.jpg|4032|2268|5505476.0|PAR-3196|PAR-3196_primary|Y|0.9999877214431763|mask/38e7afee1c07fb48cecd2909bee12346fd65c3eb.png|Processed|0.0
manipulation|14c85d9b38957699b4e5bbe3de49c859|probe/14c85d9b38957699b4e5bbe3de49c859.jpg|4032|3024|3600.0|UNDEF|UNDEF|N|0.39627379179000854||OptOutLocalization|
manipulation|14ceb6c629ae466cf233667930b8fc50|probe/14ceb6c629ae466cf233667930b8fc50.png|1600|1200|472797.0|UNDEF|UNDEF|Y|0.9998434782028198|mask/264c3768ce89bd6a3a2f6619bf08289882a2b3ed.png|Processed|0.0
manipulation|14d2b381af5806edd074e0d5c0333a4d|probe/14d2b381af5806edd074e0d5c0333a4d.jpg|1280|960|54.0|MK-MINI|MK-MINI_primary|N|0.9999619722366333|mask/179d9294a0197729b12d4155c76663c40733de85.png|Processed|0.0
manipulation|14d443983d7ef8b90c5f10c7a14693d8|probe/14d443983d7ef8b90c5f10c7a14693d8.jpg|4032|3024|1413117.0|UNDEF|UNDEF|Y|0.7434511184692383||OptOutLocalization|
manipulation|14d48daaf08d4c811dd4864c59bce2fb|probe/14d48daaf08d4c811dd4864c59bce2fb.jpg|4896|3264|4940736.0|50050071|50050071_primary|N|0.9777109026908875|mask/6bb5a41d24cf9a29a851364340a617cf5582cf6a.png|Processed|0.0
manipulation|14d5f8f89697519c75ce17fd573f9788|probe/14d5f8f89697519c75ce17fd573f9788.jpg|2448|3264|2867669.0|PAR-1589|PAR-1589_primary|N|0.8706083297729492|mask/3521e29fc3041606b3cec6afd15861dd8ebee42c.png|Processed|0.0
manipulation|14e31c6668924e18e413067eef4ec199|probe/14e31c6668924e18e413067eef4ec199.jpg|720|1280|159.0|MK-KOMANDO|MK-KOMANDO_primary|N|0.9999425411224365|mask/26c7b04cb0d51816a09da7fa406c871e13df7efe.png|Processed|0.0
manipulation|14e32ba03baddc5a5420035ee1932eeb|probe/14e32ba03baddc5a5420035ee1932eeb.jpg|3264|1836|1141399.0|PAR-1794|PAR-1794_primary|Y|0.9990612864494324||OptOutLocalization|
manipulation|14e401e15658d0b81ab222c08de56017|probe/14e401e15658d0b81ab222c08de56017.jpg|3264|2448|2200.0|UNDEF|UNDEF|N|0.6147503852844238||OptOutLocalization|
manipulation|14e46223fa868ee3759613de116d992a|probe/14e46223fa868ee3759613de116d992a.jpg|4032|3024|2710977.0|UNDEF|UNDEF|Y|0.9998496770858765||OptOutLocalization|
manipulation|14e56bcf6922b63afe27f32ee5dca930|probe/14e56bcf6922b63afe27f32ee5dca930.jpg|2560|1920|2300.0|UNDEF|UNDEF|N|0.0011364450911059976|mask/267eb5c7fba3ebc7b7856f59db3a2a92b6a8753c.png|Processed|0.0
